Zip,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source,"Congressional District",Congress,"Current Representative Last name","Current Representative First name","Current Representative Birthday","Current Representative Gender","Current Representative Party","Current Representative Url","Current Representative Address","Current Representative Phone","Current Representative Contact form","Current Representative RSS url","Current Representative Twitter","Current Representative Facebook","Current Representative YouTube","Current Representative YouTube id","Current Representative Bioguide id","Current Representative Thomas id","Current Representative OpenSecrets id","Current Representative LIS id","Current Representative C-SPAN id","Current Representative GovTrack id","Current Representative Vote Smart id","Current Representative Ballotpedia id","Current Representative Washington post id","Current Representative ICPSR id","Current Representative Wikipedia id","Current Representative Source","Current Senator #1 Last name","Current Senator #1 First name","Current Senator #1 Birthday","Current Senator #1 Gender","Current Senator #1 Party","Current Senator #1 Url","Current Senator #1 Address","Current Senator #1 Phone","Current Senator #1 Contact form","Current Senator #1 RSS url","Current Senator #1 Twitter","Current Senator #1 Facebook","Current Senator #1 YouTube","Current Senator #1 YouTube id","Current Senator #1 Bioguide id","Current Senator #1 Thomas id","Current Senator #1 OpenSecrets id","Current Senator #1 LIS id","Current Senator #1 C-SPAN id","Current Senator #1 GovTrack id","Current Senator #1 Vote Smart id","Current Senator #1 Ballotpedia id","Current Senator #1 Washington post id","Current Senator #1 ICPSR id","Current Senator #1 Wikipedia id","Current Senator #1 Source","Current Senator #2 Last name","Current Senator #2 First name","Current Senator #2 Birthday","Current Senator #2 Gender","Current Senator #2 Party","Current Senator #2 Url","Current Senator #2 Address","Current Senator #2 Phone","Current Senator #2 Contact form","Current Senator #2 RSS url","Current Senator #2 Twitter","Current Senator #2 Facebook","Current Senator #2 YouTube","Current Senator #2 YouTube id","Current Senator #2 Bioguide id","Current Senator #2 Thomas id","Current Senator #2 OpenSecrets id","Current Senator #2 LIS id","Current Senator #2 C-SPAN id","Current Senator #2 GovTrack id","Current Senator #2 Vote Smart id","Current Senator #2 Ballotpedia id","Current Senator #2 Washington post id","Current Senator #2 ICPSR id","Current Senator #2 Wikipedia id","Current Senator #2 Source"
47906,40.467303,-86.928132,1,place,,,,,"West Lafayette",IN,"Tippecanoe County",47906,US,"TIGER/Line® dataset from the US Census Bureau",IN4,118th,Baird,James,1945-06-04,M,Republican,https://baird.house.gov,"2303 Rayburn House Office Building Washington DC 20515-1404",202-225-5037,,,RepJimBaird,,,,B001307,,N00041954,,,412777,86013,"James Baird",,21903,"Jim Baird (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Young,Todd,1972-08-24,M,Republican,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington DC 20510",202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,"Todd Young",,21133,"Todd Young","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Braun,Mike,1954-03-24,M,Republican,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington DC 20510",202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,"Mike Braun",,41900,"Mike Braun","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
90701,33.865395,-118.073148,1,place,,,,,Artesia,CA,"Los Angeles County",90701,US,"TIGER/Line® dataset from the US Census Bureau",CA45,118th,Steel,Michelle,1955-06-21,F,Republican,https://steel.house.gov,"1127 Longworth House Office Building Washington DC 20515-0545",202-225-2415,,,RepSteel,,,,S001135,,N00044501,,,456803,,,,,"Michelle Steel","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Padilla,Alejandro,1973-03-22,M,Democrat,https://www.padilla.senate.gov,"331 Hart Senate Office Building Washington DC 20510",202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,,,,P000145,,N00047888,S413,,456856,59742,"Alex Padilla",,,"Alex Padilla","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Butler,Laphonza,1979-05-11,F,Democrat,https://www.butler.senate.gov,"112 Hart Senate Office Building Washington DC 20510",202-224-3841,https://www.butler.senate.gov/share-your-opinion/,,,,,,B001320,,,S424,,456954,,"Laphonza Butler",,,"Laphonza Butler","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
47933,40.042425,-86.893538,1,place,,,,,Crawfordsville,IN,"Montgomery County",47933,US,"TIGER/Line® dataset from the US Census Bureau",IN4,118th,Baird,James,1945-06-04,M,Republican,https://baird.house.gov,"2303 Rayburn House Office Building Washington DC 20515-1404",202-225-5037,,,RepJimBaird,,,,B001307,,N00041954,,,412777,86013,"James Baird",,21903,"Jim Baird (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Young,Todd,1972-08-24,M,Republican,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington DC 20510",202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,"Todd Young",,21133,"Todd Young","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Braun,Mike,1954-03-24,M,Republican,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington DC 20510",202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,"Mike Braun",,41900,"Mike Braun","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
88901,36.322484,-114.819717,1,place,,,,,"The Lakes",NV,"Clark County",88901,US,"TIGER/Line® dataset from the US Census Bureau",NV4,118th,Horsford,Steven,1973-04-29,M,Democrat,https://horsford.house.gov,"406 Cannon House Office Building Washington DC 20515-2804",202-225-9894,,http://horsford.house.gov/rss.xml,RepHorsford,,,,H001066,02147,N00033638,,79614,412559,44064,"Steven Horsford",,21339,"Steven Horsford","Legislator data is originally collected and aggregated by https://github.com/unitedstates/","Cortez Masto",Catherine,1964-03-29,F,Democrat,https://www.cortezmasto.senate.gov,"520 Hart Senate Office Building Washington DC 20510",202-224-3542,https://www.cortezmasto.senate.gov/contact,,SenCortezMasto,SenatorCortezMasto,,UCip_83SiKUqwnUT57VOXrCg,C001113,,N00037161,S385,105698,412681,69579,"Catherine Cortez Masto",,41700,"Catherine Cortez Masto","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Rosen,Jacky,1957-08-02,F,Democrat,https://www.rosen.senate.gov,"713 Hart Senate Office Building Washington DC 20510",202-224-6244,https://www.rosen.senate.gov/contact_jacky,,SenJackyRosen,RepJackyRosen,,,R000608,,N00038734,S402,104738,412715,169471,,,21743,"Jacky Rosen","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
31561,31.198914,-81.332211,1,place,,,,,"Sea Island",GA,"Glynn County",31561,US,"TIGER/Line® dataset from the US Census Bureau",GA1,118th,Carter,Earl,1957-09-06,M,Republican,https://buddycarter.house.gov,"2432 Rayburn House Office Building Washington DC 20515-1001",202-225-5831,,,RepBuddyCarter,congressmanbuddycarter,,UCHQm49T6ikD_ioMAt50AwKQ,C001103,02236,N00035346,,76158,412622,32085,"Earl ""Buddy"" Carter",,21513,"Buddy Carter","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Ossoff,Jon,1987-02-16,M,Democrat,https://www.ossoff.senate.gov,"303 Hart Senate Office Building Washington DC 20510",202-224-3521,https://www.ossoff.senate.gov/contact-us/,,SenOssoff,,,,O000174,,N00040675,S414,,456857,176134,"Jon Ossoff",,,"Jon Ossoff","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warnock,Raphael,1969-07-23,M,Democrat,https://www.warnock.senate.gov,"416 Russell Senate Office Building Washington DC 20510",202-224-3643,https://www.warnock.senate.gov/contact/,,SenatorWarnock,,,,W000790,,N00046489,S415,,456858,189794,"Raphael Warnock",,,"Raphael Warnock","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
39759,33.42554,-88.879117,1,place,,,,,Starkville,MS,"Oktibbeha County",39759,US,"TIGER/Line® dataset from the US Census Bureau",MS3,118th,Guest,Michael,1970-02-04,M,Republican,https://guest.house.gov,"450 Cannon House Office Building Washington DC 20515-2403",202-225-5031,,,RepMichaelGuest,,,,G000591,,N00042458,,,412793,,"Michael Guest",,21927,"Michael Guest (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Wicker,Roger,1951-07-05,M,Republican,https://www.wicker.senate.gov,"425 Russell Senate Office Building Washington DC 20510",202-224-6253,https://www.wicker.senate.gov/public/index.cfm/contact,,SenatorWicker,SenatorWicker,SenatorWicker,UCIlKHiTjSkcQP_knBcXHWSg,W000437,01226,N00003280,S318,18203,400432,21926,"Roger Wicker",,29534,"Roger Wicker","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Hyde-Smith,Cindy,1959-05-10,F,Republican,https://www.hydesmith.senate.gov,"702 Hart Senate Office Building Washington DC 20510",202-224-5054,https://www.hydesmith.senate.gov/contact-senator,,SenHydeSmith,,,UCJHxkJhGST0NTlkzJHWV03Q,H001079,,N00043298,S395,113208,412743,20784,"Cindy Hyde-Smith",,41707,"Cindy Hyde-Smith","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
47960,40.779211,-86.749521,1,place,,,,,Monticello,IN,"White County",47960,US,"TIGER/Line® dataset from the US Census Bureau",IN4,118th,Baird,James,1945-06-04,M,Republican,https://baird.house.gov,"2303 Rayburn House Office Building Washington DC 20515-1404",202-225-5037,,,RepJimBaird,,,,B001307,,N00041954,,,412777,86013,"James Baird",,21903,"Jim Baird (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Young,Todd,1972-08-24,M,Republican,https://www.young.senate.gov,"185 Dirksen Senate Office Building Washington DC 20510",202-224-5623,https://www.young.senate.gov/contact,,SenToddYoung,SenatorToddYoung,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,02019,N00030670,S391,1033743,412428,120345,"Todd Young",,21133,"Todd Young","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Braun,Mike,1954-03-24,M,Republican,https://www.braun.senate.gov,"404 Russell Senate Office Building Washington DC 20510",202-224-4814,https://www.braun.senate.gov/contact-mike,,SenatorBraun,,,,B001310,,N00041731,S397,,412839,148564,"Mike Braun",,41900,"Mike Braun","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
7006,40.854548,-74.278892,1,place,,,,,Caldwell,NJ,"Essex County",07006,US,"TIGER/Line® dataset from the US Census Bureau",NJ11,118th,Sherrill,Mikie,1972-01-19,F,Democrat,https://sherrill.house.gov,"1427 Longworth House Office Building Washington DC 20515-3011",202-225-5034,,,RepSherrill,,,,S001207,,N00041154,,,412799,179651,"Mikie Sherrill",,21964,"Mikie Sherrill","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Menendez,Robert,1954-01-01,M,Democrat,https://www.menendez.senate.gov,"528 Hart Senate Office Building Washington DC 20510",202-224-4744,https://www.menendez.senate.gov/contact,http://www.menendez.senate.gov/rss/feeds/index.cfm?type=news,SenatorMenendez,senatormenendez,SenatorMenendezNJ,UC0PV0K9Z5a9p3D5917KF5fw,M000639,00791,N00000699,S306,29608,400272,26961,"Bob Menendez",,29373,"Bob Menendez","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Booker,Cory,1969-04-27,M,Democrat,https://www.booker.senate.gov,"717 Hart Senate Office Building Washington DC 20510",202-224-3224,https://www.booker.senate.gov/?p=contact,,SenBooker,,SenCoryBooker,UC6FlymqNS1VettnVZa7goPA,B001288,02194,N00035267,S370,84679,412598,76151,"Cory Booker",,41308,"Cory Booker","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
97123,45.458397,-122.977963,1,place,,,,,Hillsboro,OR,"Washington County",97123,US,"TIGER/Line® dataset from the US Census Bureau",OR1,118th,Bonamici,Suzanne,1954-10-14,F,Democrat,https://bonamici.house.gov,"2231 Rayburn House Office Building Washington DC 20515-3701",202-225-0855,,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,02092,N00033474,,63966,412501,59641,"Suzanne Bonamici",,21198,"Suzanne Bonamici","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Merkley,Jeff,1956-10-24,M,Democrat,https://www.merkley.senate.gov,"531 Hart Senate Office Building Washington DC 20510",202-224-3753,https://www.merkley.senate.gov/contact/,http://www.merkley.senate.gov/rss/,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,UCRoXttCJhMnLVCxCaa6VnNQ,M001176,01900,N00029303,S322,1029842,412325,23644,"Jeff Merkley",,40908,"Jeff Merkley","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Wyden,Ron,1949-05-03,M,Democrat,https://www.wyden.senate.gov,"221 Dirksen Senate Office Building Washington DC 20510",202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,01247,N00007724,S247,1962,300100,27036,"Ron Wyden",,14871,"Ron Wyden","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
97128,45.187444,-123.237145,1,place,,,,,McMinnville,OR,"Yamhill County",97128,US,"TIGER/Line® dataset from the US Census Bureau",OR6,118th,Salinas,Andrea,1969-12-06,F,Democrat,https://salinas.house.gov,"109 Cannon House Office Building Washington DC 20515-0001",202-225-5643,,,,,,,S001226,,N00049738,,,456934,178196,,,,"Andrea Salinas","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Merkley,Jeff,1956-10-24,M,Democrat,https://www.merkley.senate.gov,"531 Hart Senate Office Building Washington DC 20510",202-224-3753,https://www.merkley.senate.gov/contact/,http://www.merkley.senate.gov/rss/,SenJeffMerkley,jeffmerkley,SenatorJeffMerkley,UCRoXttCJhMnLVCxCaa6VnNQ,M001176,01900,N00029303,S322,1029842,412325,23644,"Jeff Merkley",,40908,"Jeff Merkley","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Wyden,Ron,1949-05-03,M,Democrat,https://www.wyden.senate.gov,"221 Dirksen Senate Office Building Washington DC 20510",202-224-5244,https://www.wyden.senate.gov/contact/,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,01247,N00007724,S247,1962,300100,27036,"Ron Wyden",,14871,"Ron Wyden","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
15212,40.456939,-79.990055,1,place,,,,,Pittsburgh,PA,"Allegheny County",15212,US,"TIGER/Line® dataset from the US Census Bureau",PA12,118th,Lee,Summer,1987-11-26,F,Democrat,https://summerlee.house.gov,"243 Cannon House Office Building Washington DC 20515-3812",202-225-2135,,,,,,,L000602,,N00049757,,,456935,179240,"Summer Lee",,,"Summer Lee","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Casey,Robert,1960-04-13,M,Democrat,https://www.casey.senate.gov,"393 Russell Senate Office Building Washington DC 20510",202-224-6324,https://www.casey.senate.gov/contact,http://www.casey.senate.gov/rss/feeds/?all,SenBobCasey,SenatorBobCasey,SenatorBobCasey,UCtVssXhx-KuZa-hSvnsnJ0A,C001070,01828,N00027503,S309,47036,412246,2541,"Bob Casey, Jr.",,40703,"Bob Casey Jr.","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Fetterman,John,1969-08-15,M,Democrat,https://www.fetterman.senate.gov,"142 Russell Senate Office Building Washington DC 20510",202-224-4254,https://www.fetterman.senate.gov/contact/,,,,,,F000479,,N00038201,S418,,456877,166286,"John Fetterman",,,"John Fetterman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
15214,40.486557,-80.013953,1,place,,,,,Pittsburgh,PA,"Allegheny County",15214,US,"TIGER/Line® dataset from the US Census Bureau",PA12,118th,Lee,Summer,1987-11-26,F,Democrat,https://summerlee.house.gov,"243 Cannon House Office Building Washington DC 20515-3812",202-225-2135,,,,,,,L000602,,N00049757,,,456935,179240,"Summer Lee",,,"Summer Lee","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Casey,Robert,1960-04-13,M,Democrat,https://www.casey.senate.gov,"393 Russell Senate Office Building Washington DC 20510",202-224-6324,https://www.casey.senate.gov/contact,http://www.casey.senate.gov/rss/feeds/?all,SenBobCasey,SenatorBobCasey,SenatorBobCasey,UCtVssXhx-KuZa-hSvnsnJ0A,C001070,01828,N00027503,S309,47036,412246,2541,"Bob Casey, Jr.",,40703,"Bob Casey Jr.","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Fetterman,John,1969-08-15,M,Democrat,https://www.fetterman.senate.gov,"142 Russell Senate Office Building Washington DC 20510",202-224-4254,https://www.fetterman.senate.gov/contact/,,,,,,F000479,,N00038201,S418,,456877,166286,"John Fetterman",,,"John Fetterman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
31603,30.827965,-83.252192,1,place,,,,,Valdosta,GA,"Lowndes County",31603,US,"TIGER/Line® dataset from the US Census Bureau",GA8,118th,Scott,Austin,1969-12-10,M,Republican,https://austinscott.house.gov,"2185 Rayburn House Office Building Washington DC 20515-1008",202-225-6531,,http://austinscott.house.gov/index.php?format=feed&amp;type=rss,AustinScottGA08,RepAustinScott,RepAustinScott,UC5M7eKHKQStktMyjieiHYZQ,S001189,02009,N00032457,,623344,412417,11812,"Austin Scott",,21123,"Austin Scott (politician)","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Ossoff,Jon,1987-02-16,M,Democrat,https://www.ossoff.senate.gov,"303 Hart Senate Office Building Washington DC 20510",202-224-3521,https://www.ossoff.senate.gov/contact-us/,,SenOssoff,,,,O000174,,N00040675,S414,,456857,176134,"Jon Ossoff",,,"Jon Ossoff","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warnock,Raphael,1969-07-23,M,Democrat,https://www.warnock.senate.gov,"416 Russell Senate Office Building Washington DC 20510",202-224-3643,https://www.warnock.senate.gov/contact/,,SenatorWarnock,,,,W000790,,N00046489,S415,,456858,189794,"Raphael Warnock",,,"Raphael Warnock","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
15219,40.442229,-79.982794,1,place,,,,,Pittsburgh,PA,"Allegheny County",15219,US,"TIGER/Line® dataset from the US Census Bureau",PA12,118th,Lee,Summer,1987-11-26,F,Democrat,https://summerlee.house.gov,"243 Cannon House Office Building Washington DC 20515-3812",202-225-2135,,,,,,,L000602,,N00049757,,,456935,179240,"Summer Lee",,,"Summer Lee","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Casey,Robert,1960-04-13,M,Democrat,https://www.casey.senate.gov,"393 Russell Senate Office Building Washington DC 20510",202-224-6324,https://www.casey.senate.gov/contact,http://www.casey.senate.gov/rss/feeds/?all,SenBobCasey,SenatorBobCasey,SenatorBobCasey,UCtVssXhx-KuZa-hSvnsnJ0A,C001070,01828,N00027503,S309,47036,412246,2541,"Bob Casey, Jr.",,40703,"Bob Casey Jr.","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Fetterman,John,1969-08-15,M,Democrat,https://www.fetterman.senate.gov,"142 Russell Senate Office Building Washington DC 20510",202-224-4254,https://www.fetterman.senate.gov/contact/,,,,,,F000479,,N00038201,S418,,456877,166286,"John Fetterman",,,"John Fetterman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
15221,40.435791,-79.86427,1,place,,,,,Pittsburgh,PA,"Allegheny County",15221,US,"TIGER/Line® dataset from the US Census Bureau",PA17,118th,Deluzio,Chris,1984-07-13,M,Democrat,https://deluzio.house.gov,"1222 Longworth House Office Building Washington DC 20515-3817",202-225-2301,,,RepDeluzio,,,,D000530,,N00049160,,,456936,202954,,,,"Chris Deluzio","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Casey,Robert,1960-04-13,M,Democrat,https://www.casey.senate.gov,"393 Russell Senate Office Building Washington DC 20510",202-224-6324,https://www.casey.senate.gov/contact,http://www.casey.senate.gov/rss/feeds/?all,SenBobCasey,SenatorBobCasey,SenatorBobCasey,UCtVssXhx-KuZa-hSvnsnJ0A,C001070,01828,N00027503,S309,47036,412246,2541,"Bob Casey, Jr.",,40703,"Bob Casey Jr.","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Fetterman,John,1969-08-15,M,Democrat,https://www.fetterman.senate.gov,"142 Russell Senate Office Building Washington DC 20510",202-224-4254,https://www.fetterman.senate.gov/contact/,,,,,,F000479,,N00038201,S418,,456877,166286,"John Fetterman",,,"John Fetterman","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
23414,37.816896,-75.583227,1,place,,,,,Nelsonia,VA,"Accomack County",23414,US,"TIGER/Line® dataset from the US Census Bureau",VA2,118th,Kiggans,Jennifer,1971-06-18,F,Republican,https://kiggans.house.gov,"1037 Longworth House Office Building Washington DC 20515-4602",202-225-4215,,,,,,,K000399,,N00048315,,,456947,186387,,,,"Jen Kiggans","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Warner,Mark,1954-12-15,M,Democrat,https://www.warner.senate.gov,"703 Hart Senate Office Building Washington DC 20510",202-224-2023,https://www.warner.senate.gov/public/index.cfm?p=Contact,http://www.warner.senate.gov/public/?a=rss.feed,MarkWarner,MarkRWarner,SenatorMarkWarner,UCwyivNlEGf4sGd1oDLfY5jw,W000805,01897,N00002097,S327,7630,412321,535,"Mark Warner",,40909,"Mark Warner","Legislator data is originally collected and aggregated by https://github.com/unitedstates/",Kaine,Timothy,1958-02-26,M,Democrat,https://www.kaine.senate.gov,"231 Russell Senate Office Building Washington DC 20510",202-224-4024,https://www.kaine.senate.gov/contact,http://www.kaine.senate.gov/rss/feeds/?type=all,,SenatorKaine,SenatorTimKaine,UC27LgTZlUnBQoNEQFZdn9LA,K000384,02176,N00033177,S362,49219,412582,50772,"Tim Kaine",,41305,"Tim Kaine","Legislator data is originally collected and aggregated by https://github.com/unitedstates/"
